,votes,eevp,eevp_source,timestamp,state,expected_votes,vote_share_rep,vote_share_dem,vote_share_trd
318,2203485,69,edison,2020-11-04T03:06:25Z,arizona,3400000,0.437,0.55,0
319,2234553,70,edison,2020-11-04T03:08:46Z,arizona,3400000,0.438,0.549,0
320,2304343,72,edison,2020-11-04T03:10:54Z,arizona,3400000,0.446,0.541,0
321,2329555,73,edison,2020-11-04T03:13:47Z,arizona,3400000,0.448,0.539,0
322,2331561,73,edison,2020-11-04T03:14:48Z,arizona,3400000,0.449,0.539,0
323,2331651,73,edison,2020-11-04T03:16:33Z,arizona,3400000,0.448,0.539,0
324,2332883,73,edison,2020-11-04T03:17:55Z,arizona,3400000,0.448,0.538,0
325,2346888,73,edison,2020-11-04T03:18:15Z,arizona,3400000,0.447,0.539,0
326,2383450,74,edison,2020-11-04T03:22:32Z,arizona,3400000,0.448,0.538,0
327,2396381,75,edison,2020-11-04T03:24:23Z,arizona,3400000,0.45,0.537,0
328,2396411,75,edison,2020-11-04T03:31:35Z,arizona,3400000,0.45,0.537,0
329,2397005,75,edison,2020-11-04T03:34:13Z,arizona,3400000,0.45,0.537,0
330,2397263,75,edison,2020-11-04T03:37:56Z,arizona,3400000,0.45,0.537,0
331,2398824,75,edison,2020-11-04T03:57:01Z,arizona,3400000,0.45,0.537,0
332,2400954,75,edison,2020-11-04T04:03:37Z,arizona,3400000,0.45,0.537,0
333,2402922,75,edison,2020-11-04T04:04:48Z,arizona,3400000,0.45,0.536,0
334,2403384,75,edison,2020-11-04T04:05:29Z,arizona,3400000,0.45,0.536,0
335,2404551,75,edison,2020-11-04T04:07:29Z,arizona,3400000,0.45,0.536,0
336,2408896,75,edison,2020-11-04T04:23:33Z,arizona,3400000,0.451,0.536,0
337,2410178,75,edison,2020-11-04T04:26:30Z,arizona,3400000,0.451,0.535,0
338,2420394,76,edison,2020-11-04T04:38:07Z,arizona,3400000,0.45,0.536,0
339,2483748,78,edison,2020-11-04T05:53:27Z,arizona,3400000,0.456,0.531,0
340,2483894,78,edison,2020-11-04T05:57:55Z,arizona,3400000,0.456,0.531,0
341,2502286,78,edison,2020-11-04T06:01:59Z,arizona,3400000,0.458,0.528,0
342,2521845,79,edison,2020-11-04T06:04:42Z,arizona,3400000,0.46,0.526,0
343,2533873,79,edison,2020-11-04T06:07:45Z,arizona,3400000,0.461,0.526,0
344,2536236,79,edison,2020-11-04T06:17:33Z,arizona,3400000,0.461,0.525,0
345,2537774,79,edison,2020-11-04T06:34:40Z,arizona,3400000,0.461,0.525,0
346,2550854,80,edison,2020-11-04T06:43:46Z,arizona,3400000,0.463,0.524,0
347,2552808,80,edison,2020-11-04T06:48:46Z,arizona,3400000,0.463,0.524,0
348,2552842,80,edison,2020-11-04T06:52:30Z,arizona,3400000,0.463,0.524,0
349,2567895,80,edison,2020-11-04T07:20:03Z,arizona,3400000,0.463,0.523,0
350,2567903,80,edison,2020-11-04T07:20:41Z,arizona,3400000,0.463,0.523,0
351,2623219,82,edison,2020-11-04T07:30:48Z,arizona,3400000,0.467,0.519,0
352,2638624,82,edison,2020-11-04T07:33:40Z,arizona,3400000,0.469,0.518,0
353,2639559,82,edison,2020-11-04T07:39:40Z,arizona,3400000,0.468,0.518,0
354,2766463,99,edison,2020-11-04T14:44:09Z,arizona,3400000,0.476,0.51,0
355,2766673,86,edison,2020-11-04T18:51:42Z,arizona,3400000,0.476,0.51,0
356,2766739,86,edison,2020-11-04T19:39:52Z,arizona,3400000,0.476,0.51,0
357,2767524,86,edison,2020-11-04T20:27:42Z,arizona,3400000,0.476,0.51,0
358,2773138,86,edison,2020-11-05T00:41:41Z,arizona,3400000,0.476,0.51,0
359,2848675,86,edison,2020-11-05T02:02:47Z,arizona,3400000,0.479,0.507,0
360,2910677,86,edison,2020-11-05T07:40:12Z,arizona,3400000,0.481,0.505,0
361,2912613,86,edison,2020-11-05T19:13:40Z,arizona,3400000,0.481,0.505,0
362,2913245,86,edison,2020-11-05T19:45:35Z,arizona,3400000,0.481,0.505,0
363,2913429,86,edison,2020-11-05T19:49:34Z,arizona,3400000,0.481,0.505,0
364,2914614,86,edison,2020-11-05T20:51:36Z,arizona,3400000,0.481,0.505,0
365,2918839,86,edison,2020-11-05T22:57:35Z,arizona,3400000,0.481,0.505,0
366,2926841,86,edison,2020-11-05T23:06:37Z,arizona,3400000,0.482,0.504,0
367,2932674,86,edison,2020-11-06T00:14:38Z,arizona,3400000,0.483,0.504,0
368,2934297,86,edison,2020-11-06T00:34:35Z,arizona,3400000,0.483,0.503,0
369,2939466,86,edison,2020-11-06T00:37:43Z,arizona,3400000,0.483,0.503,0
370,2945456,87,edison,2020-11-06T00:53:35Z,arizona,3400000,0.483,0.503,0
371,2973800,87,edison,2020-11-06T00:56:36Z,arizona,3400000,0.483,0.502,0
372,2974062,87,edison,2020-11-06T01:11:35Z,arizona,3400000,0.483,0.502,0
373,2976285,88,edison,2020-11-06T01:13:36Z,arizona,3400000,0.483,0.503,0
374,2978242,88,edison,2020-11-06T01:27:35Z,arizona,3400000,0.483,0.503,0
375,3053556,90,edison,2020-11-06T02:01:44Z,arizona,3400000,0.485,0.501,0
376,3054736,90,edison,2020-11-06T03:35:42Z,arizona,3400000,0.485,0.501,0
377,3060449,90,edison,2020-11-06T05:27:48Z,arizona,3400000,0.485,0.501,0
378,3122238,92,edison,2020-11-06T16:01:42Z,arizona,3400000,0.486,0.5,0
379,3123624,92,edison,2020-11-06T16:09:38Z,arizona,3400000,0.486,0.5,0
380,3123624,93,edison,2020-11-06T16:33:32Z,arizona,3400000,0.486,0.5,0
381,3127581,93,edison,2020-11-06T19:23:36Z,arizona,3400000,0.486,0.499,0
382,3128667,93,edison,2020-11-06T19:48:35Z,arizona,3400000,0.486,0.499,0
383,3135333,94,edison,2020-11-06T20:27:36Z,arizona,3400000,0.486,0.499,0
384,3136364,94,edison,2020-11-06T22:16:38Z,arizona,3400000,0.486,0.499,0
385,3141210,94,edison,2020-11-06T23:04:37Z,arizona,3400000,0.486,0.499,0
386,3150091,94,edison,2020-11-06T23:13:05Z,arizona,3400000,0.486,0.499,0
387,3150295,94,edison,2020-11-06T23:13:36Z,arizona,3400000,0.486,0.499,0
388,3152467,94,edison,2020-11-06T23:42:34Z,arizona,3400000,0.486,0.499,0
389,3155443,94,edison,2020-11-07T00:27:35Z,arizona,3400000,0.487,0.498,0
390,3156055,94,edison,2020-11-07T01:24:38Z,arizona,3400000,0.487,0.498,0
391,3227987,96,edison,2020-11-07T02:01:44Z,arizona,3400000,0.488,0.497,0
392,3235450,97,edison,2020-11-07T02:02:26Z,arizona,3400000,0.487,0.496,0
393,3242445,97,edison,2020-11-07T15:37:37Z,arizona,3400000,0.487,0.495,0
394,3244195,97,edison,2020-11-07T15:53:37Z,arizona,3400000,0.487,0.495,0
395,3284602,97,edison,2020-11-07T16:01:45Z,arizona,3400000,0.489,0.495,0
396,3284905,97,edison,2020-11-07T20:01:48Z,arizona,3400000,0.489,0.495,0
397,3285927,97,edison,2020-11-07T21:27:39Z,arizona,3400000,0.489,0.495,0
398,3293046,97,edison,2020-11-08T01:02:42Z,arizona,3400000,0.489,0.495,0
399,3295325,97,edison,2020-11-08T02:19:59Z,arizona,3400000,0.489,0.495,0
400,3295569,97,edison,2020-11-08T17:37:42Z,arizona,3400000,0.489,0.495,0
401,3298607,97,edison,2020-11-08T19:29:36Z,arizona,3400000,0.489,0.495,0
402,3305469,97,edison,2020-11-08T23:01:47Z,arizona,3400000,0.489,0.495,0
403,3308722,97,edison,2020-11-08T23:29:43Z,arizona,3400000,0.489,0.495,0
404,3322208,98,edison,2020-11-08T23:34:40Z,arizona,3400000,0.49,0.495,0
405,3322535,98,edison,2020-11-09T00:48:39Z,arizona,3400000,0.49,0.495,0
406,3322568,98,edison,2020-11-09T18:02:37Z,arizona,3400000,0.49,0.495,0
407,3322659,98,edison,2020-11-09T18:08:43Z,arizona,3400000,0.49,0.495,0
408,3322804,98,edison,2020-11-09T18:17:37Z,arizona,3400000,0.49,0.495,0
409,3323228,98,edison,2020-11-09T18:32:35Z,arizona,3400000,0.49,0.495,0
410,3324015,98,edison,2020-11-09T21:05:46Z,arizona,3400000,0.49,0.495,0
411,3327452,98,edison,2020-11-09T22:22:36Z,arizona,3400000,0.49,0.494,0
412,3328043,98,edison,2020-11-09T23:54:39Z,arizona,3400000,0.49,0.494,0
413,3328462,98,edison,2020-11-10T00:29:36Z,arizona,3400000,0.49,0.494,0
414,3328643,98,edison,2020-11-10T00:45:36Z,arizona,3400000,0.49,0.494,0
415,3335040,98,edison,2020-11-10T02:01:42Z,arizona,3400000,0.49,0.494,0
416,0,0,edison,2020-11-04T10:01:44Z,california,16800000,0.0,0.0,0
417,5305,0,edison,2020-11-04T04:11:07Z,california,16800000,0.395,0.583,0
418,231201,1,edison,2020-11-04T04:13:01Z,california,16800000,0.165,0.82,0
419,331266,2,edison,2020-11-04T04:13:33Z,california,16800000,0.218,0.765,0
420,642538,4,edison,2020-11-04T04:16:17Z,california,16800000,0.287,0.696,0
421,1412427,9,edison,2020-11-04T04:17:37Z,california,16800000,0.344,0.638,0
422,1412430,9,edison,2020-11-04T04:18:49Z,california,16800000,0.344,0.638,0
423,1800603,11,edison,2020-11-04T04:22:42Z,california,16800000,0.324,0.658,0
424,1800605,11,edison,2020-11-04T04:23:21Z,california,16800000,0.324,0.658,0
425,2241957,14,edison,2020-11-04T04:23:50Z,california,16800000,0.299,0.683,0
426,5848667,36,edison,2020-11-04T04:25:00Z,california,16800000,0.269,0.714,0
427,6352519,39,edison,2020-11-04T04:26:07Z,california,16800000,0.264,0.719,0
428,7365710,45,edison,2020-11-04T04:26:26Z,california,16800000,0.28,0.702,0
429,7365786,45,edison,2020-11-04T04:27:33Z,california,16800000,0.28,0.702,0
430,7365836,45,edison,2020-11-04T04:29:26Z,california,16800000,0.28,0.702,0
431,7527288,46,edison,2020-11-04T04:31:22Z,california,16800000,0.283,0.699,0
432,7527311,46,edison,2020-11-04T04:31:54Z,california,16800000,0.283,0.699,0
433,7814144,48,edison,2020-11-04T04:33:41Z,california,16800000,0.281,0.702,0
434,7815090,48,edison,2020-11-04T04:33:56Z,california,16800000,0.281,0.702,0
435,7932880,49,edison,2020-11-04T04:37:06Z,california,16800000,0.282,0.7,0
436,8315467,51,edison,2020-11-04T04:39:33Z,california,16800000,0.288,0.694,0
437,8471564,52,edison,2020-11-04T04:40:48Z,california,16800000,0.29,0.692,0
438,8471566,52,edison,2020-11-04T04:42:43Z,california,16800000,0.29,0.692,0
439,8471656,52,edison,2020-11-04T04:44:44Z,california,16800000,0.29,0.692,0
440,8584235,53,edison,2020-11-04T04:45:07Z,california,16800000,0.289,0.693,0
441,8584247,53,edison,2020-11-04T04:47:41Z,california,16800000,0.289,0.693,0
442,9436247,58,edison,2020-11-04T04:50:59Z,california,16800000,0.293,0.689,0
443,9630411,59,edison,2020-11-04T04:51:08Z,california,16800000,0.297,0.685,0
444,9691456,60,edison,2020-11-04T04:54:01Z,california,16800000,0.298,0.684,0
445,9691585,60,edison,2020-11-04T04:56:05Z,california,16800000,0.298,0.684,0
446,9783862,60,edison,2020-11-04T04:57:52Z,california,16800000,0.297,0.686,0
447,9785519,60,edison,2020-11-04T05:00:50Z,california,16800000,0.297,0.686,0
448,9801015,60,edison,2020-11-04T05:03:07Z,california,16800000,0.297,0.685,0
449,9808310,60,edison,2020-11-04T05:09:19Z,california,16800000,0.297,0.685,0
450,9862796,61,edison,2020-11-04T05:18:47Z,california,16800000,0.297,0.685,0
451,9862819,61,edison,2020-11-04T05:21:28Z,california,16800000,0.297,0.685,0
452,9882281,61,edison,2020-11-04T05:25:28Z,california,16800000,0.298,0.685,0
453,9882317,61,edison,2020-11-04T05:25:50Z,california,16800000,0.298,0.685,0
454,9919692,61,edison,2020-11-04T05:28:48Z,california,16800000,0.298,0.684,0
455,9919803,61,edison,2020-11-04T05:30:22Z,california,16800000,0.298,0.684,0
456,9919837,61,edison,2020-11-04T05:30:54Z,california,16800000,0.298,0.684,0
457,9943479,61,edison,2020-11-04T05:31:37Z,california,16800000,0.299,0.683,0
458,10072480,62,edison,2020-11-04T05:32:16Z,california,16800000,0.301,0.681,0
459,10072505,62,edison,2020-11-04T05:32:58Z,california,16800000,0.301,0.681,0
460,10072506,62,edison,2020-11-04T05:36:14Z,california,16800000,0.301,0.681,0
461,10109691,62,edison,2020-11-04T05:38:12Z,california,16800000,0.301,0.68,0
462,10114608,62,edison,2020-11-04T05:44:54Z,california,16800000,0.301,0.68,0
463,10114631,62,edison,2020-11-04T05:45:05Z,california,16800000,0.301,0.68,0
464,10116488,62,edison,2020-11-04T05:46:48Z,california,16800000,0.301,0.68,0
465,10139811,62,edison,2020-11-04T05:48:29Z,california,16800000,0.301,0.68,0
466,10150780,63,edison,2020-11-04T05:51:56Z,california,16800000,0.301,0.68,0
467,10152788,63,edison,2020-11-04T05:53:03Z,california,16800000,0.301,0.68,0
468,10155734,63,edison,2020-11-04T05:58:57Z,california,16800000,0.301,0.68,0
469,10261928,63,edison,2020-11-04T06:06:40Z,california,16800000,0.304,0.677,0
470,10263129,63,edison,2020-11-04T06:07:13Z,california,16800000,0.304,0.677,0
471,10263156,63,edison,2020-11-04T06:07:44Z,california,16800000,0.304,0.677,0
472,10275375,63,edison,2020-11-04T06:10:54Z,california,16800000,0.304,0.677,0
473,10275458,63,edison,2020-11-04T06:11:41Z,california,16800000,0.304,0.677,0
474,10691369,66,edison,2020-11-04T06:16:50Z,california,16800000,0.308,0.673,0
475,10691419,66,edison,2020-11-04T06:17:27Z,california,16800000,0.308,0.673,0
476,10692102,66,edison,2020-11-04T06:18:41Z,california,16800000,0.308,0.673,0
477,10692175,66,edison,2020-11-04T06:20:04Z,california,16800000,0.308,0.673,0
478,10705161,66,edison,2020-11-04T06:20:49Z,california,16800000,0.308,0.673,0
479,10709956,66,edison,2020-11-04T06:23:34Z,california,16800000,0.308,0.673,0
480,10717754,66,edison,2020-11-04T06:25:11Z,california,16800000,0.308,0.673,0
481,10776429,66,edison,2020-11-04T06:30:24Z,california,16800000,0.309,0.673,0
482,10776670,66,edison,2020-11-04T06:30:39Z,california,16800000,0.309,0.673,0
483,10776857,66,edison,2020-11-04T06:30:57Z,california,16800000,0.309,0.673,0
484,10776859,66,edison,2020-11-04T06:33:06Z,california,16800000,0.309,0.673,0
485,10868253,67,edison,2020-11-04T06:33:51Z,california,16800000,0.312,0.67,0
486,10880759,67,edison,2020-11-04T06:34:58Z,california,16800000,0.312,0.67,0
487,10880761,67,edison,2020-11-04T06:36:00Z,california,16800000,0.312,0.67,0
488,10880762,67,edison,2020-11-04T06:37:23Z,california,16800000,0.312,0.67,0
489,10921700,67,edison,2020-11-04T06:42:38Z,california,16800000,0.313,0.669,0
490,10927632,67,edison,2020-11-04T06:45:20Z,california,16800000,0.313,0.669,0
491,10927778,67,edison,2020-11-04T06:45:44Z,california,16800000,0.313,0.669,0
492,10928506,67,edison,2020-11-04T06:45:56Z,california,16800000,0.313,0.669,0
493,10928511,67,edison,2020-11-04T06:46:28Z,california,16800000,0.313,0.669,0
494,10928512,67,edison,2020-11-04T06:46:52Z,california,16800000,0.313,0.669,0
495,10930542,67,edison,2020-11-04T06:48:59Z,california,16800000,0.313,0.669,0
496,10932491,67,edison,2020-11-04T06:49:25Z,california,16800000,0.313,0.669,0
497,10939277,67,edison,2020-11-04T06:49:42Z,california,16800000,0.313,0.669,0
498,10957819,68,edison,2020-11-04T06:50:13Z,california,16800000,0.313,0.669,0
499,10957854,68,edison,2020-11-04T06:52:07Z,california,16800000,0.313,0.669,0
500,10997811,68,edison,2020-11-04T06:52:45Z,california,16800000,0.314,0.668,0
501,10997830,68,edison,2020-11-04T06:53:17Z,california,16800000,0.314,0.668,0
502,10998086,68,edison,2020-11-04T06:54:56Z,california,16800000,0.314,0.668,0
503,11000058,68,edison,2020-11-04T06:57:16Z,california,16800000,0.314,0.668,0
504,11017081,68,edison,2020-11-04T06:59:59Z,california,16800000,0.314,0.668,0
505,11097066,68,edison,2020-11-04T07:00:43Z,california,16800000,0.317,0.665,0
506,11151736,69,edison,2020-11-04T07:09:58Z,california,16800000,0.318,0.664,0
507,11157531,69,edison,2020-11-04T07:12:29Z,california,16800000,0.318,0.664,0
508,11159167,69,edison,2020-11-04T07:13:58Z,california,16800000,0.318,0.664,0
509,11159347,69,edison,2020-11-04T07:14:28Z,california,16800000,0.318,0.664,0
510,11179206,69,edison,2020-11-04T07:17:08Z,california,16800000,0.318,0.664,0
511,11203890,69,edison,2020-11-04T07:20:23Z,california,16800000,0.318,0.663,0
512,11210050,69,edison,2020-11-04T07:21:42Z,california,16800000,0.319,0.663,0
513,11221083,69,edison,2020-11-04T07:22:38Z,california,16800000,0.318,0.663,0
514,11267250,69,edison,2020-11-04T07:29:49Z,california,16800000,0.319,0.663,0
515,11289217,70,edison,2020-11-04T07:30:58Z,california,16800000,0.32,0.662,0
516,11289235,70,edison,2020-11-04T07:32:49Z,california,16800000,0.32,0.662,0
517,11319841,70,edison,2020-11-04T07:34:58Z,california,16800000,0.32,0.662,0
518,11330001,70,edison,2020-11-04T07:47:33Z,california,16800000,0.32,0.662,0
519,11354553,70,edison,2020-11-04T07:48:45Z,california,16800000,0.32,0.661,0
520,11354555,70,edison,2020-11-04T07:49:55Z,california,16800000,0.32,0.661,0
521,11356226,70,edison,2020-11-04T07:53:08Z,california,16800000,0.32,0.661,0
522,11376318,70,edison,2020-11-04T07:53:52Z,california,16800000,0.321,0.661,0
523,11385784,70,edison,2020-11-04T07:54:42Z,california,16800000,0.321,0.661,0
524,11399003,70,edison,2020-11-04T08:00:55Z,california,16800000,0.321,0.66,0
525,11410386,70,edison,2020-11-04T08:04:14Z,california,16800000,0.321,0.66,0
526,11434364,70,edison,2020-11-04T08:05:56Z,california,16800000,0.322,0.659,0
527,11434365,70,edison,2020-11-04T08:09:28Z,california,16800000,0.322,0.659,0
528,11441827,70,edison,2020-11-04T08:09:57Z,california,16800000,0.322,0.659,0
529,11441852,70,edison,2020-11-04T08:12:34Z,california,16800000,0.322,0.659,0
530,11449895,71,edison,2020-11-04T08:15:56Z,california,16800000,0.322,0.659,0
531,11457970,71,edison,2020-11-04T08:16:48Z,california,16800000,0.322,0.659,0
532,11469700,71,edison,2020-11-04T08:17:18Z,california,16800000,0.322,0.658,0
533,11551663,71,edison,2020-11-04T08:44:38Z,california,16800000,0.324,0.658,0
534,11553959,71,edison,2020-11-04T08:45:56Z,california,16800000,0.324,0.658,0
535,11554838,71,edison,2020-11-04T08:49:56Z,california,16800000,0.324,0.658,0
536,11557142,71,edison,2020-11-04T08:53:19Z,california,16800000,0.324,0.657,0
537,11628787,72,edison,2020-11-04T08:54:46Z,california,16800000,0.325,0.657,0
538,11636584,72,edison,2020-11-04T08:59:54Z,california,16800000,0.325,0.656,0
539,11678462,72,edison,2020-11-04T09:17:24Z,california,16800000,0.326,0.656,0
540,11680531,72,edison,2020-11-04T09:19:54Z,california,16800000,0.326,0.656,0
541,11707092,72,edison,2020-11-04T09:22:47Z,california,16800000,0.326,0.655,0
542,11723649,72,edison,2020-11-04T09:27:01Z,california,16800000,0.326,0.655,0
543,11741482,72,edison,2020-11-04T09:39:57Z,california,16800000,0.327,0.655,0
544,11751450,72,edison,2020-11-04T09:47:42Z,california,16800000,0.327,0.654,0
545,11751475,72,edison,2020-11-04T09:48:06Z,california,16800000,0.327,0.654,0
546,11751533,72,edison,2020-11-04T09:49:12Z,california,16800000,0.327,0.654,0
547,11752178,72,edison,2020-11-04T09:59:59Z,california,16800000,0.327,0.654,0
548,11763791,72,edison,2020-11-04T10:08:54Z,california,16800000,0.327,0.654,0
549,11764642,72,edison,2020-11-04T10:15:55Z,california,16800000,0.327,0.654,0
550,11771035,73,edison,2020-11-04T10:25:56Z,california,16800000,0.327,0.654,0
551,11777635,73,edison,2020-11-04T10:39:55Z,california,16800000,0.327,0.654,0
552,11777723,73,edison,2020-11-04T10:46:41Z,california,16800000,0.327,0.654,0
553,11778152,73,edison,2020-11-04T11:15:55Z,california,16800000,0.327,0.654,0
554,11825289,73,edison,2020-11-04T11:51:21Z,california,16800000,0.328,0.653,0
555,11826494,73,edison,2020-11-04T12:15:58Z,california,16800000,0.329,0.653,0
556,11847771,73,edison,2020-11-04T12:49:57Z,california,16800000,0.329,0.652,0
557,11848516,73,edison,2020-11-04T13:09:57Z,california,16800000,0.329,0.652,0
558,11850347,73,edison,2020-11-04T14:20:02Z,california,16800000,0.329,0.652,0
559,11850874,73,edison,2020-11-04T15:16:00Z,california,16800000,0.329,0.652,0
560,11852273,73,edison,2020-11-04T16:19:59Z,california,16800000,0.329,0.652,0
561,11856274,73,edison,2020-11-04T17:29:57Z,california,16800000,0.329,0.652,0
562,11857005,73,edison,2020-11-04T17:35:07Z,california,16800000,0.329,0.652,0
563,11857350,73,edison,2020-11-04T18:31:42Z,california,16800000,0.329,0.652,0
564,11858787,73,edison,2020-11-04T18:45:42Z,california,16800000,0.329,0.652,0
565,11860013,73,edison,2020-11-04T19:11:44Z,california,16800000,0.329,0.652,0
566,11860046,73,edison,2020-11-04T23:35:43Z,california,16800000,0.329,0.652,0
567,11861061,73,edison,2020-11-05T00:02:42Z,california,16800000,0.329,0.652,0
568,12053139,74,edison,2020-11-05T00:46:47Z,california,16800000,0.328,0.653,0
569,12064359,74,edison,2020-11-05T00:54:58Z,california,16800000,0.328,0.653,0
570,12077768,74,edison,2020-11-05T01:00:56Z,california,16800000,0.329,0.653,0
571,12317606,76,edison,2020-11-06T01:22:59Z,california,16800000,0.331,0.651,0
572,12499561,77,edison,2020-11-06T01:26:34Z,california,16800000,0.33,0.651,0
573,12570927,77,edison,2020-11-06T01:55:01Z,california,16800000,0.33,0.651,0
574,14198695,87,edison,2020-11-08T17:21:32Z,california,16800000,0.334,0.646,0
575,14414296,89,edison,2020-11-09T02:36:54Z,california,16800000,0.334,0.646,0
576,14403307,89,edison,2020-11-09T17:04:18Z,california,16800000,0.334,0.646,0
577,14427081,89,edison,2020-11-09T17:35:42Z,california,16800000,0.334,0.646,0
578,14431563,89,edison,2020-11-09T23:35:41Z,california,16800000,0.334,0.646,0
579,14477924,89,edison,2020-11-10T00:25:34Z,california,16800000,0.335,0.646,0
580,14496170,89,edison,2020-11-10T01:40:28Z,california,16800000,0.335,0.645,0
581,14496329,89,edison,2020-11-10T01:43:30Z,california,16800000,0.335,0.645,0
582,14501577,89,edison,2020-11-10T01:51:56Z,california,16800000,0.335,0.645,0
583,14553973,89,edison,2020-11-10T01:54:24Z,california,16800000,0.334,0.646,0
584,14973644,89,edison,2020-11-10T02:00:27Z,california,16800000,0.332,0.648,0
585,0,0,edison,2020-11-04T10:01:44Z,colorado,3300000,0.0,0.0,0
586,366048,11,edison,2020-11-04T02:09:20Z,colorado,3300000,0.27,0.713,0
587,371654,11,edison,2020-11-04T02:11:09Z,colorado,3300000,0.271,0.711,0
588,465025,14,edison,2020-11-04T02:12:59Z,colorado,3300000,0.311,0.671,0
589,480454,15,edison,2020-11-04T02:17:28Z,colorado,3300000,0.311,0.67,0
590,785490,24,edison,2020-11-04T02:18:07Z,colorado,3300000,0.328,0.652,0
591,1025680,31,edison,2020-11-04T02:18:14Z,colorado,3300000,0.375,0.605,0
592,1054882,32,edison,2020-11-04T02:20:35Z,colorado,3300000,0.377,0.603,0
593,1065224,32,edison,2020-11-04T02:22:05Z,colorado,3300000,0.379,0.6,0
594,1113080,34,edison,2020-11-04T02:27:32Z,colorado,3300000,0.376,0.604,0
595,1143322,35,edison,2020-11-04T02:31:49Z,colorado,3300000,0.383,0.597,0
596,1491619,45,edison,2020-11-04T02:32:08Z,colorado,3300000,0.383,0.595,0
597,1507385,46,edison,2020-11-04T02:34:25Z,colorado,3300000,0.386,0.592,0
598,1533734,47,edison,2020-11-04T02:34:33Z,colorado,3300000,0.386,0.593,0
599,1842843,56,edison,2020-11-04T02:34:54Z,colorado,3300000,0.406,0.572,0
600,2065128,63,edison,2020-11-04T02:35:53Z,colorado,3300000,0.405,0.572,0
601,2090420,64,edison,2020-11-04T02:38:20Z,colorado,3300000,0.408,0.569,0
602,2217396,68,edison,2020-11-04T02:40:42Z,colorado,3300000,0.393,0.584,0
603,2231984,68,edison,2020-11-04T02:41:12Z,colorado,3300000,0.394,0.584,0
604,2303151,70,edison,2020-11-04T02:42:37Z,colorado,3300000,0.4,0.577,0
605,2343344,71,edison,2020-11-04T02:46:02Z,colorado,3300000,0.401,0.577,0
606,2351546,72,edison,2020-11-04T02:49:20Z,colorado,3300000,0.401,0.576,0
607,2360476,72,edison,2020-11-04T02:50:04Z,colorado,3300000,0.403,0.575,0
608,2365130,72,edison,2020-11-04T02:50:27Z,colorado,3300000,0.404,0.574,0
609,2369034,72,edison,2020-11-04T02:52:23Z,colorado,3300000,0.404,0.574,0
610,2573457,78,edison,2020-11-04T03:00:09Z,colorado,3300000,0.403,0.574,0
