r0,r1,r2,r3,r4,r5,E
1.6970677438,1.5666874118,1.6790597165,0.9595894916,0.9736087953,0.9258791222,0.0063247700
1.6451494566,1.6673393791,1.7810821022,1.0109718799,1.0248860206,0.9997250647,0.0063324000
1.6854451279,1.6697360959,1.7070353945,1.0238422368,1.0428137582,0.9590214861,0.0063400300
1.5944627237,1.4816583506,1.5310295400,0.9336118194,0.9809424140,0.9865897240,0.0063400300
1.5518676292,1.6075078663,1.6308099752,0.9139703984,0.9687659883,1.0311713971,0.0063476600
1.6833995468,1.6284471807,1.6292706878,0.9169210504,0.9988155771,0.9730261294,0.0063476600
1.6529076866,1.7825853414,1.6273106520,0.9784331011,0.9822748290,0.9765710115,0.0063476600
1.6509845140,1.6591497542,1.6256965117,0.9145899077,0.9911305308,0.9844217345,0.0063629200
1.5373163834,1.6122583562,1.5127354628,0.9905918465,0.9154321559,0.9336702698,0.0063629200
1.7434469694,1.5975037336,1.6812842732,0.9726395740,1.0601024271,0.9898317690,0.0063705500
1.5890871365,1.6534721822,1.7771067849,0.9669279486,0.9709179543,0.9797234622,0.0063934400
1.7768954711,1.6479913196,1.6781060215,0.9867300812,1.0372442292,0.9518212449,0.0064010600
1.7300681761,1.5920581544,1.5063225497,0.9596911805,0.9893485246,0.9600384231,0.0064010600
1.5542876875,1.5896989113,1.6912272119,0.9026214362,0.9751319257,0.9888937318,0.0064315800
1.5803669032,1.5802038770,1.5802003898,0.9290872277,0.9290679844,0.9287996671,0.0064468400
1.5519804690,1.5369964671,1.4622610237,0.9708602897,0.9255128536,0.9415880523,0.0064621000
1.5406019002,1.5820065072,1.5387311569,0.9542960133,0.9532741195,1.0355491092,0.0064621000
1.6689706301,1.5316029841,1.7466022809,0.9839398036,0.9790698530,0.9636880142,0.0064773600
1.6600938127,1.5528475516,1.4590161264,0.9794456437,0.9675549819,0.9796128380,0.0064773600
1.5134313673,1.6621207168,1.7271664073,0.9302365550,0.9702423304,1.0231772476,0.0064773600
1.6624257928,1.7795104789,1.5773591852,1.0226957028,0.9412604520,0.9781301340,0.0064926200
1.6963997584,1.7245217485,1.6426627115,1.0299398487,1.0153297816,0.9437421740,0.0065002500
1.7089832995,1.6726520729,1.6220896837,1.0146731439,0.9485328282,0.9296666307,0.0065155100
1.6470816035,1.7040777730,1.6370238752,0.9934780890,0.9137933960,1.0089160606,0.0065307600
1.5805585844,1.6382793714,1.5953900397,0.9681547473,1.0402825733,1.0151900164,0.0065307600
1.6511159989,1.5855447458,1.6455910008,0.9111745596,1.0206337164,0.9604419943,0.0065383900
1.6687648928,1.7550290796,1.5979929960,0.9731605694,0.9928506952,0.9571677785,0.0065536500
1.7072813593,1.5798527923,1.5570055889,0.9739250904,0.9305003180,0.9428381010,0.0065536500
1.7178021652,1.6093798590,1.6771024721,1.0246563548,0.9541576350,1.0161184877,0.0065765400
1.6057151605,1.5811584662,1.6391961692,1.0206886297,1.0194253455,1.0203464906,0.0065765400
1.6057151605,1.5811584662,1.6391961692,1.0206886297,1.0194253455,1.0203464906,0.0065765400
1.6420224940,1.5892267805,1.5948374473,1.0200067983,1.0197886829,1.0206667175,0.0065765400
1.6420224940,1.5892267805,1.5948374473,1.0200067983,1.0197886829,1.0206667175,0.0065765400
1.6420224940,1.5892267805,1.5948374473,1.0200067983,1.0197886829,1.0206667175,0.0065765400
1.7538483535,1.6112498956,1.6669556428,0.9895159230,1.0518325332,1.0067651206,0.0065841700
1.5749137627,1.6283021449,1.6228391609,1.0206579631,1.0206977917,1.0191058233,0.0065841700
1.5749137627,1.6283021449,1.6228391609,1.0206579631,1.0206977917,1.0191058233,0.0065841700
1.5749137627,1.6283021449,1.6228391609,1.0206579631,1.0206977917,1.0191058233,0.0065841700
1.6121095676,1.6360740988,1.5778882289,1.0192623613,1.0207029220,1.0204958490,0.0065841700
1.6121095676,1.6360740988,1.5778882289,1.0192623613,1.0207029220,1.0204958490,0.0065841700
1.7629322812,1.6958211754,1.5805488939,0.9870355507,0.9808369742,1.0099288120,0.0066146900
1.7082912967,1.7126379202,1.6115934227,0.9649143212,0.9421234072,1.0032320115,0.0066299500
1.4357892514,1.6140757149,1.5855146996,0.9759393158,0.9762013364,0.9876765530,0.0066375800
1.6323398412,1.5793759398,1.6001085587,1.0119648829,1.0489886236,0.9831885126,0.0066452100
1.7068186225,1.7008674152,1.6480124333,1.0508648553,1.0308203481,0.9710064920,0.0066604600
1.6919994943,1.6340441393,1.7463539985,0.9884449896,1.0626148362,0.9694118668,0.0066909800
1.5506214047,1.7787274664,1.6347023971,1.0205221335,0.9720124010,1.0107817056,0.0066909800
1.5089218651,1.6678026912,1.6640378535,0.9249349656,0.9973560380,0.9765244709,0.0066909800
1.6275951271,1.6682457890,1.7503439011,0.9744271185,1.0202101880,0.9483546223,0.0067062400
1.7672259311,1.7474554175,1.6734988586,0.9945992570,0.9960993808,1.0078154842,0.0067138700
1.5979382165,1.7614633283,1.7185478370,0.9523365213,0.9780044475,1.0057400480,0.0067215000
1.7420069251,1.6697521336,1.6097294482,0.9980286119,0.9968737587,0.9200996562,0.0067367600
1.7306593632,1.5878702753,1.6169892245,1.0214764202,1.0488483361,0.9820792919,0.0067520200
1.4798709481,1.6376653411,1.7087606855,0.9315442710,0.9537122605,1.0090766781,0.0067672800
1.5825118528,1.7209661903,1.6469244273,0.9441350738,0.9370035279,1.0403728323,0.0067749100
1.6202146837,1.6914984191,1.6228461531,0.9157513613,0.9833016382,0.9959395095,0.0067825300
1.6829987862,1.7560365198,1.6067780078,1.0115087082,0.9952795751,0.9430208801,0.0067825300
1.5545049477,1.7472045257,1.6211375173,0.9726817391,0.9175440001,1.0098274508,0.0067825300
1.6456648592,1.5660630395,1.6319591596,0.9223437137,0.9428254742,0.9453807504,0.0067901600
1.7025490893,1.5390247163,1.5283816852,0.9796632406,1.0340411782,0.9433182717,0.0067901600
1.6967092556,1.7301738768,1.5628744625,1.0182600110,1.0234038145,0.9581565816,0.0067901600
1.7170845182,1.5997048679,1.6336117994,0.9226219994,1.0061359079,0.9621042881,0.0067977900
1.6196068083,1.6076785920,1.6475912896,0.9961410846,0.9337887605,1.0463696509,0.0068054200
1.4696062712,1.4982810611,1.5444736148,0.9413968159,0.9772366102,0.9774916275,0.0068206800
1.5916910388,1.6805149981,1.5312135886,1.0318671963,0.9652671914,0.9260979284,0.0068206800
1.5747506270,1.5674933792,1.7004027862,0.9031392179,0.9682233231,0.9936942539,0.0068359400
1.6666763923,1.5567507572,1.4746267974,0.9840719834,1.0162652456,0.9504282944,0.0068359400
1.6322423214,1.5991098985,1.7020708274,1.0276636811,1.0199875311,1.0244328697,0.0068512000
1.6727412838,1.6539875441,1.7354390494,1.0089333020,1.0479732340,0.9554303104,0.0068512000
1.5728248670,1.6307733810,1.6946667468,0.9573433890,0.9534672723,0.9314735968,0.0068664600
1.5879568167,1.6198896667,1.6177562453,1.0076125392,1.0047419369,1.0470379800,0.0068664600
1.5879568167,1.6198896667,1.6177562453,1.0076125392,1.0047419369,1.0470379800,0.0068664600
1.5879568167,1.6198896667,1.6177562453,1.0076125392,1.0047419369,1.0470379800,0.0068664600
1.7490034477,1.6208352650,1.5620709508,0.9627565561,0.9560449329,0.9530266100,0.0068893500
1.6099376331,1.6256392809,1.5901669294,1.0442460535,0.9970643473,1.0181695371,0.0068893500
1.6099376331,1.6256392809,1.5901669294,1.0442460535,0.9970643473,1.0181695371,0.0068893500
1.6074365886,1.5914253373,1.6268504546,0.9953999829,1.0425824522,1.0214781670,0.0068969800
1.6074365886,1.5914253373,1.6268504546,0.9953999829,1.0425824522,1.0214781670,0.0068969800
1.6289729424,1.5973501537,1.5995304404,1.0320341403,1.0349053169,0.9926086502,0.0069198600
1.6289729424,1.5973501537,1.5995304404,1.0320341403,1.0349053169,0.9926086502,0.0069198600
1.6289729424,1.5973501537,1.5995304404,1.0320341403,1.0349053169,0.9926086502,0.0069198600
1.6186927271,1.6263900471,1.6791242986,1.0592769059,0.9832359334,0.9881597329,0.0069274900
1.6893119451,1.7007154413,1.7412641358,0.9551635037,1.0317705488,1.0334897542,0.0069503800
1.6041341170,1.6245438364,1.7248180171,1.0278054147,0.9695425150,0.9581529019,0.0069503800
1.5550041598,1.6903833361,1.5690713125,0.9280036258,0.9835839683,0.9596788463,0.0069503800
1.7341102007,1.7341582620,1.7341734874,1.0232913279,1.0232953716,1.0232985729,0.0069503800
1.7341102007,1.7341582620,1.7341734874,1.0232913279,1.0232953716,1.0232985729,0.0069503800
1.7341102007,1.7341582620,1.7341734874,1.0232913279,1.0232953716,1.0232985729,0.0069503800
1.6717686100,1.7121824089,1.6261825981,0.9912996343,0.9153297033,1.0017968772,0.0069656400
1.5720870783,1.6014290826,1.6532310411,1.0211125518,1.0208153296,1.0195282776,0.0069732700
1.5786559053,1.6554901462,1.5926151505,1.0205099732,1.0210639514,1.0198826098,0.0069732700
1.5965227825,1.6592058177,1.7862624345,0.9836418506,0.9606634853,1.0026277743,0.0069809000
1.6393482768,1.5614881079,1.6259015714,1.0212833070,1.0188769619,1.0212939452,0.0069885300
1.7442609498,1.7154458898,1.6184342782,0.9637360455,0.9815400624,1.0153970170,0.0069961600
1.7552031206,1.6011776705,1.5969845992,0.9973511746,1.0480048261,0.9372877950,0.0069961600
1.6799256784,1.6975401676,1.5883963876,0.9388542764,0.9463954658,0.9876795364,0.0069961600
1.6632952360,1.7211939183,1.6319807458,0.9971935786,0.9351241808,1.0485398855,0.0069961600
1.7350093306,1.7551153033,1.6345180808,0.9916802286,0.9629631213,1.0244160620,0.0070037900
1.4443548404,1.6610149743,1.6101492869,0.9799082112,0.9749926508,1.0114794308,0.0070343000
1.6906103238,1.6864845837,1.5026764426,1.0418245586,0.9865355968,0.9964045523,0.0070343000
1.6165080706,1.5072979490,1.7229056154,0.9873849760,0.9684577447,0.9540508242,0.0070419300
1.5491137655,1.6870150132,1.7446946442,0.9311647703,0.9877619133,1.0366769756,0.0070724500
1.7619442700,1.6045258879,1.6218728587,1.0202933029,1.0195889725,1.0153227579,0.0070724500
1.6582255001,1.6172269071,1.6838258228,1.0082192538,0.9259737010,1.0166559822,0.0070800800
1.5525370543,1.6806922919,1.7653192520,0.9535478174,0.9530378182,1.0023291730,0.0070953400
1.6002671563,1.6456091253,1.6602309722,1.0235324702,0.9173105835,0.9736574009,0.0071029700
1.6597189742,1.6481827046,1.5947079014,1.0551815178,1.0185066290,0.9982245317,0.0071029700
1.6772563050,1.5691185855,1.6114214577,0.9102298095,1.0079194882,0.9568737782,0.0071029700
1.5707530071,1.6383105093,1.7327180648,0.9650123962,0.9363017019,0.9673313324,0.0071258600
1.6447072984,1.6432566045,1.6585235753,0.9791150843,1.0733716316,0.9761725140,0.0071334900
1.7317629817,1.5841680406,1.6942967510,0.9565541859,1.0673127330,0.9732650155,0.0071334900
1.6256861619,1.5446476289,1.7769755403,0.9532039867,0.9730241050,1.0072628859,0.0071411200
1.6550296901,1.5793133556,1.7538445205,1.0161940703,1.0181148542,1.0208961058,0.0071411200
1.4369804917,1.5468843883,1.6062151104,0.9374375977,0.9845158617,0.9845411931,0.0071487500
1.7005808850,1.5512944773,1.5082770380,1.0087225398,1.0190260797,0.9343928244,0.0071487500
1.5568743420,1.5353585053,1.6532754925,0.9396740056,0.9451413309,0.9223820256,0.0071563800
1.7750994321,1.6097660279,1.7550864320,0.9760104528,1.0201668361,0.9795659306,0.0071563800
1.6139709636,1.6274843405,1.7474421033,0.9700077471,0.9365975681,0.9817379843,0.0071563800
1.7584929813,1.7170477620,1.5950311399,0.9908581444,0.9595101440,1.0089470524,0.0071792600
1.7801703046,1.7108896645,1.6331447588,1.0067664147,1.0095350718,1.0233173447,0.0071792600
1.6828395391,1.5634832765,1.4673733472,0.9724353657,0.9414931906,0.9668129531,0.0071945200
1.6498178378,1.7679510235,1.5734283747,0.9660949714,0.9641859015,1.0297231892,0.0071945200
1.6359757033,1.7861240560,1.6094573342,0.9602856026,0.9775759377,1.0001435099,0.0071945200
1.6742746773,1.7448249868,1.5690009044,1.0173650522,1.0170691577,1.0207751442,0.0071945200
1.6401208370,1.5445852866,1.5025176871,0.9966743868,0.9896932401,0.9046867387,0.0072021500
1.6307649327,1.6489725061,1.6830832650,0.9067942806,1.0016288591,0.9913846322,0.0072021500
1.5226551664,1.7683047654,1.5696053603,0.9842890427,0.9436918745,1.0112572655,0.0072021500
1.7463792347,1.5913424779,1.5960110457,0.9550263776,1.0072616325,0.9216747397,0.0072097800
1.7002350657,1.5728942290,1.6673279568,0.9929346597,1.0432441223,1.0283515270,0.0072174100
1.7417561482,1.6779686489,1.5306274233,0.9808129832,0.9579431279,0.9993804795,0.0072174100
1.7846594810,1.6390246704,1.5923257531,0.9638996171,0.9901628252,0.9630632378,0.0072174100
1.5099328929,1.7590358367,1.6375367419,0.9772728423,0.9506487584,1.0381647396,0.0072326700
1.6215139320,1.6004899926,1.6039354106,1.0078501048,1.0047514286,1.0478663929,0.0072403000
1.5457128383,1.5440194236,1.5464602230,1.0156637914,0.9940080401,0.9998696862,0.0072555600
1.7113278320,1.7393729936,1.6160428977,1.0420452217,1.0136515133,0.9480175994,0.0072555600
1.7123271873,1.6853321557,1.7604996933,1.0360936312,0.9996128488,0.9783384537,0.0072555600
1.6380784447,1.5391887385,1.6787710845,0.9604161651,0.9267296722,1.0042671064,0.0072631900
1.5851991645,1.5927014231,1.6483985374,1.0085104437,1.0043136181,1.0475523312,0.0072631900
1.5916225982,1.6473839238,1.5872727779,1.0070262010,1.0056635803,1.0476909572,0.0072631900
1.5595397689,1.7222201609,1.7061844573,1.0197598780,1.0188430801,1.0166041387,0.0072631900
1.5544080337,1.6398818625,1.6323179846,1.0084082359,1.0055870556,1.0463341531,0.0072708200
1.7406166161,1.5529619952,1.7209281444,0.9777868638,0.9677725906,0.9846827979,0.0072784500
1.7428875612,1.5774977036,1.5922945640,1.0193455981,1.0481527844,0.9499190191,0.0072784500
1.6069527891,1.5982567790,1.6208554001,1.0451085160,0.9966829904,1.0187554837,0.0072784500
1.5764150578,1.6453692080,1.6046424519,1.0450411534,0.9979847117,1.0174472666,0.0072784500
1.5469225388,1.5921029552,1.7654787271,0.9342403977,1.0163909042,0.9722377902,0.0072860700
1.6434695459,1.6065062538,1.5764469130,1.0444480672,0.9970051362,1.0190214674,0.0072860700
1.5738681046,1.6113720489,1.6411265824,0.9962798019,1.0434151045,1.0207681513,0.0072860700
1.6049247725,1.5642005984,1.6576236554,0.9962711742,1.0421714105,1.0219415333,0.0072937000
1.6138174022,1.6533204333,1.5596383088,1.0436844181,0.9979412853,1.0187839775,0.0072937000
1.6410124429,1.5720829111,1.6133159494,0.9955659993,1.0425734119,1.0223157681,0.0072937000
1.6108464621,1.6189602512,1.5962301800,0.9948434131,1.0434666562,1.0222097266,0.0072937000
1.6171304373,1.6592530797,1.6755975810,0.9838715997,0.9089199979,0.9826916881,0.0073013300
1.6262326264,1.5699308226,1.6303466606,1.0328703975,1.0345404172,0.9931440085,0.0073089600
1.6325986630,1.6250720516,1.5688680480,1.0315014542,1.0357469125,0.9933037691,0.0073089600
1.6625326375,1.5782811310,1.5861033279,1.0321667638,1.0348299184,0.9934698137,0.0073165900
1.6909361598,1.5425725848,1.7114171427,0.9423355930,0.9567053087,0.9921740251,0.0073242200
1.6325828893,1.7024678946,1.6307339421,0.9997316781,0.9200113812,1.0429760826,0.0073242200
1.5954212164,1.6170279261,1.6137134894,1.0329095335,1.0358095375,0.9918787499,0.0073242200
1.7676683262,1.7148972184,1.7205182536,1.0244671883,1.0246464243,1.0217611899,0.0073242200
1.5615792994,1.6769293173,1.7201802667,0.9342495684,0.9594321133,1.0556981248,0.0073318500
1.5102388553,1.6432899558,1.7285151259,1.0047333182,1.0075382812,0.9825991246,0.0073318500
1.4634983846,1.5822277700,1.6529202567,0.9788166005,0.9579703784,0.9415973868,0.0073318500
1.7592380495,1.6905619035,1.6803473788,1.0521561975,0.9855251544,1.0171816357,0.0073318500
1.7005595694,1.7539762936,1.7485228697,1.0231317334,1.0227823694,1.0249618101,0.0073318500
1.7377229610,1.7617565968,1.7035922377,1.0249056065,1.0222267528,1.0237431293,0.0073318500
1.6120052765,1.4702160758,1.7224173063,0.9564693490,0.9851366900,0.9509133535,0.0073394800
1.6627480746,1.7036703363,1.5474087639,1.0195630785,0.9671320104,0.9163455668,0.0073471100
1.6723109693,1.7895635722,1.5969739537,0.9881362317,0.9848796530,0.9682305431,0.0073471100
1.7711927821,1.7177868854,1.7449043106,0.9966796908,1.0284929663,1.0037742108,0.0073471100
1.6462936484,1.5994662960,1.7427305866,0.9988691102,1.0646656444,0.9804015253,0.0073547400
1.7272577717,1.5536083580,1.6117504997,0.9631943094,0.9489231139,0.9318222757,0.0073700000
1.6183923035,1.6577355975,1.8133304051,0.9812487235,0.9964650723,0.9918378186,0.0073776300
1.6635015318,1.5912657702,1.7673263714,1.0248886033,1.0123081204,0.9760595737,0.0073776300
1.6947190318,1.7385090423,1.6333843399,0.9947016513,0.9525978438,1.0530902519,0.0073776300
1.4669201586,1.5607021653,1.6495779285,0.9510685511,0.9332601275,1.0194733181,0.0073776300
1.6724401579,1.6589090834,1.5964077269,0.9266875579,1.0014566709,0.9421151830,0.0073852600
1.6555418133,1.6959721134,1.5796219670,0.9725862441,0.9723578818,0.9154764774,0.0073928900
1.5572000258,1.5238341549,1.6808628660,0.9724926090,1.0431872420,0.9990664136,0.0074005200
1.5979427772,1.5473693121,1.7096593337,0.9077459598,0.9618865004,0.9985991819,0.0074081500
1.7836396932,1.7130308711,1.6304915107,0.9933609447,1.0043898801,1.0201069439,0.0074234000
1.5690393524,1.5434753760,1.6138947356,0.9003416959,0.9900520963,0.9367671688,0.0074386600
1.6235811618,1.6907499661,1.7493634145,0.9930874199,0.9851522013,1.0720518380,0.0074386600
1.7361266753,1.6431999226,1.7268502005,0.9956904772,0.9642897911,1.0335645798,0.0074462900
1.7263771403,1.5777056784,1.6600640631,0.9460648241,1.0418255104,0.9309373215,0.0074462900
1.6199900914,1.6852406970,1.6396633896,0.9940526024,0.9030377925,1.0031336333,0.0074462900
1.6706403016,1.6312709089,1.6878621045,0.9900267872,1.0752607454,1.0017046267,0.0074539200
1.6659949775,1.7620168661,1.5979794550,0.9659626761,0.9724221849,1.0435197196,0.0074539200
1.6469792627,1.6706016923,1.8146826393,0.9556422832,0.9956279800,1.0181401438,0.0074691800
1.5824953375,1.7759398055,1.6521497343,1.0049901613,0.9232573414,1.0164990702,0.0074691800
1.6909450213,1.6910065585,1.6910165304,1.0342220268,1.0342266890,1.0342790066,0.0074997000
1.7595350897,1.5530465175,1.6265414047,0.9619382733,0.9857462211,0.9259730494,0.0075073300
1.5996880081,1.5942053084,1.7047010803,0.9857330671,1.0278852729,1.0507345214,0.0075149600
1.5483567220,1.6974284319,1.7474984034,0.9261770718,0.9768750850,1.0118615158,0.0075149600
1.4911647804,1.5919193248,1.6880041308,0.9780961733,0.9912561069,0.9373555824,0.0075302200
1.5540990653,1.5404338319,1.7213298378,0.9048292395,0.9751315574,0.9843703038,0.0075454700
1.7151781562,1.7154964160,1.6176105515,1.0625183316,1.0243183549,0.9790356888,0.0075454700
1.6064877514,1.7518131027,1.5835396948,0.9643317908,0.9179095522,0.9852454545,0.0075531000
1.7230557855,1.6513650194,1.6842688558,0.9966039839,0.9441145449,1.0331078451,0.0075531000
1.4770609765,1.6398038163,1.6237932541,1.0066659969,1.0062296537,0.9991217824,0.0075531000
1.6279694589,1.5801037324,1.6180927752,1.0076130404,1.0576649289,0.9942645356,0.0075531000
1.7546085713,1.7100167173,1.7573119240,0.9862505730,1.0274866516,1.0265378667,0.0075683600
1.5169750436,1.6740673336,1.7348042070,0.9248161592,0.9619513695,0.9986420742,0.0075759900
1.6135223289,1.5665993457,1.6736729207,0.9183928976,0.9466978795,0.9418031418,0.0075759900
1.6185005727,1.4612078555,1.4785957948,0.9668368204,0.9655696327,0.9658070490,0.0075988800
1.7136029341,1.7455723037,1.7434525471,1.0112370230,1.0084069074,1.0501832966,0.0075988800
1.5913734622,1.7250948221,1.6206743497,0.9203578045,0.9755724908,1.0072572675,0.0076065100
1.7355678181,1.7513287635,1.7158728900,1.0474180010,1.0008287253,1.0216669925,0.0076217700
1.7330663234,1.7171141236,1.7525568321,0.9991820269,1.0457772635,1.0249335785,0.0076294000
1.5869047380,1.6030587246,1.6359644822,0.9831905794,1.0275026121,1.0486936761,0.0076370300
1.6359270793,1.5585087027,1.4533978582,0.9937217113,0.9920392298,0.9889085986,0.0076446600
